appid,name,release_date,promo_price,normal_price
411320,"Codename: Panzers, Phase Two","18 Feb, 2016","14,99€",
3392160,Coffee Simulator,Coming soon,,
2872600,Colonies of The Remnant,"22 Aug, 2025",,
1198740,Colony Siege,"7 Sep, 2020","6,89€",
879000,Comanche,"26 Aug, 2021","19,99€",
1502380,Combat Mission Black Sea,"21 Jan, 2021","60,86€",
1551160,Combat Mission Cold War,"16 Nov, 2021","60,86€",
2551110,Combat Mission Fortress Italy,"12 Sep, 2023","58,99€",
1369370,Combat Mission Shock Force 2,"31 Aug, 2020","60,86€",
2676000,Combat Mission: Final Blitzkrieg,"25 Jan, 2024","58,99€",
34820,Combat Wings: Battle of Britain,"14 Oct, 2009","4,99€",
665360,Comedy Night,"24 Aug, 2017","4,99€",
4560,Company of Heroes - Legacy Edition,"13 Oct, 2009","32,99€",
231430,Company of Heroes 2,"25 Jun, 2013","18,49€",
"4560,9340,20540,228200",Company of Heroes Complete Pack,"13 Oct, 2009","32,99€",
989690,Conan Unconquered,"29 May, 2019","19,71€",
2187390,Conqueror of the Seas,To be announced,,
2542860,Conquest of Empires 2,"20 Dec, 2023",Free,
1273400,Construction Simulator,"20 Sep, 2022","34,99€",
787740,Construction Simulator 2 US - Pocket Edition,"13 Sep, 2018","9,99€",
289950,Construction Simulator 2015,"18 Nov, 2014","14,99€",
963930,Contractors,"15 Dec, 2018","16,79€",
2719160,Contractors Showdown : ExfilZone,"25 Apr, 2024","16,79€",
2698780,ContractVille,"31 May, 2024","28,99€",
1523720,Cook-Out,"20 Apr, 2021","16,79€",
1988900,Cooking Crew,Coming soon,,
2436230,Cooking Pix,"24 Jul, 2023","3,99€",
2455360,Cooking Simulator 2: Better Together,Coming soon,,
3038500,Cooking Simulator 2: Prologue,To be announced,Free,
1358140,Cooking Simulator VR,"29 Jul, 2021","20,99€",
359800,Copa Petrobras de Marcas,"8 Apr, 2015",Free,
3601890,Cosmic Drift,July 2025,Free,
1690100,Cosminers,Q1 2026,,
799600,Cosmoteer: Starship Architect & Commander,"24 Oct, 2022","18,99€",
240,Counter-Strike: Source,"1 Nov, 2004","9,75€",
2783830,Cozy Crest,Coming soon,,
248390,Craft The World,"24 Nov, 2014","18,49€",
33620,Crash Time 3,"26 Nov, 2009","5,99€",
2257410,Crashy Laps,"30 Nov, 2023","6,89€",
351920,Crazy Machines 3,"18 Oct, 2016","9,99€",
735550,Crazy Soccer: Football Stars,"28 Jun, 2018","9,99€",
1990050,Creature Creator,"23 Dec, 2022","4,99€",
2540100,Crime Scene Cleaner: Prologue,"4 Apr, 2024",Free,
2737070,Crime Simulator,"17 Jun, 2025",,
2928280,Crime Simulator: Playgrounds,"10 May, 2024","1,99€",
2877500,Crop Chronicles,"14 Dec, 2024","0,99€",
1369400,Croppy Boy,"28 Aug, 2020",Free,
925550,Cross Racing Championship Extreme,"18 Sep, 2018","8,19€",
511430,CrossWorlds: Escape,"20 Mar, 2020","9,99€",
203770,Crusader Kings II,"14 Feb, 2012",Free,
1158310,Crusader Kings III,"1 Sep, 2020","49,99€",
1355780,Crushed,"23 Nov, 2020","1,99€",
2304990,Crypto Miner Tycoon Simulator Starter Edition,"24 Apr, 2023",Free,
1962130,CubeLoop,"30 Aug, 2022","7,39€",
366690,Cue Club 2: Pool & Snooker,"8 Mar, 2016","17,99€",
1474570,CYBER TENNIS,"5 Feb, 2022","15,99€",
2327140,Daemonium,"31 Oct, 2024","9,75€",
767390,Dakar 18,"25 Sep, 2018","29,99€",
1839940,Dakar Desert Rally,"4 Oct, 2022","29,99€",
529180,Dark and Light,"20 Jul, 2017","14,99€",
